TestPop LeftPop 	Region	RAS     NumSites        RAS/site        Error   AlleleCount
Michigan2	fs16_1	nGermany	1.0956	5.469300000000000e+05	2.002354556847027e-06	2.900740033596289e-07	Total [2,20]
Michigan2	fs16_10	nGermany	2.0	5.469240000000000e+05	3.658098925764025e-06	1.394002739324473e-06	Total [2,20]
Michigan2	fs16_11	nGermany	0.90625	5.469260000000000e+05	1.656113966976769e-06	6.437517070279695e-07	Total [2,20]
Michigan2	fs16_12	nGermany	0.29545	5.469290000000000e+05	5.410073153010742e-07	3.104508961210169e-07	Total [2,20]
Michigan2	fs16_13	sGermany	0.75	5.468710000000000e+05	1.371574797151873e-06	6.358859901286227e-07	Total [2,20]
Michigan2	fs16_14	sGermany	0.375	5.451790000000000e+05	6.883302051374132e-07	6.324104375960636e-07	Total [2,20]
Michigan2	fs16_2	nGermany	2.9583	5.469290000000000e+05	5.408868663645830e-06	6.855253204274215e-07	Total [2,20]
Michigan2	fs16_3	nGermany	3.25	5.466780000000000e+05	5.944242975976767e-06	3.856720497356429e-06	Total [2,20]
Michigan2	fs16_4	nGermany	1.7727	5.469300000000000e+05	3.239664732372054e-06	5.847906469881348e-07	Total [2,20]
Michigan2	fs16_5	nGermany	4.0893	5.469300000000000e+05	7.479598238964670e-06	1.821617354165329e-06	Total [2,20]
Michigan2	fs16_6	olandGotland	2.0	5.469130000000000e+05	3.660794821299481e-06	1.923451833362014e-06	Total [2,20]
Michigan2	fs16_7	olandGotland	2.375	5.469300000000000e+05	4.344555975075566e-06	1.742589232400897e-06	Total [2,20]
Michigan2	fs16_8	nGermany	0.15	5.467930000000000e+05	2.749128453324315e-07	3.087063436571810e-07	Total [2,20]
Michigan2	fs16_9	nGermany	2.7812	5.469300000000000e+05	5.089090622524168e-06	1.163585241984854e-06	Total [2,20]
Michigan2	fs17_1	italyBalkanPeninsula	0.75	5.469300000000000e+05	1.372570839478592e-06	5.347005642946828e-07	Total [2,20]
Michigan2	fs17_10	cSouthItaly	0.92857	5.468990000000000e+05	1.697334513417301e-06	5.990052440427248e-07	Total [2,20]
Michigan2	fs17_11	cSouthItaly	1.0312	5.469280000000000e+05	1.886755084757544e-06	7.461429337443343e-07	Total [2,20]
Michigan2	fs17_12	cSouthItaly	1.25	5.468560000000000e+05	2.282074890327778e-06	1.106616459366955e-06	Total [2,20]
Michigan2	fs17_13	cSouthItaly	0.91667	5.469270000000000e+05	1.677223260000662e-06	4.286703976126783e-07	Total [2,20]
Michigan2	fs17_14	cSouthItaly	0.75	5.469270000000000e+05	1.370816254953493e-06	2.271016556973518e-07	Total [2,20]
Michigan2	fs17_2	italyBalkanPeninsula	0.90625	5.469280000000000e+05	1.656715741300406e-06	5.558726135027912e-07	Total [2,20]
Michigan2	fs17_3	italyBalkanPeninsula	1.6	5.469200000000000e+05	2.929110378480346e-06	1.315353375620430e-06	Total [2,20]
Michigan2	fs17_4	italyBalkanPeninsula	1.2188	5.469290000000000e+05	2.228748113229912e-06	9.704068371369866e-07	Total [2,20]
Michigan2	fs17_5	italyBalkanPeninsula	0.79167	5.469160000000000e+05	1.448204281583114e-06	5.944004947916661e-07	Total [2,20]
Michigan2	fs17_6	italyBalkanPeninsula	2.0	5.469160000000000e+05	3.657682280664680e-06	9.459231774074878e-07	Total [2,20]
Michigan2	fs17_7	italyBalkanPeninsula	2.125	5.469290000000000e+05	3.887655757962027e-06	2.053912378066115e-06	Total [2,20]
Michigan2	fs17_8	italyBalkanPeninsula	1.15	5.469300000000000e+05	2.105736651353608e-06	1.390335163640229e-06	Total [2,20]
Michigan2	fs17_9	cSouthItaly	0.5	5.469220000000000e+05	9.148252401969283e-07	4.183997900754916e-07	Total [2,20]
Michigan2	fs18_1	cEuropeBaltic	1.875	5.469290000000000e+05	3.431769802665750e-06	1.672359551365080e-06	Total [2,20]
Michigan2	fs18_10	cEuropeBaltic	0.75	5.458490000000000e+05	1.376472052323278e-06	9.945094655982432e-07	Total [2,20]
Michigan2	fs18_11	cEuropeBaltic	0.5625	5.469290000000000e+05	1.028220029725219e-06	1.812867671633558e-07	Total [2,20]
Michigan2	fs18_12	cEuropeBaltic	0.78125	5.469260000000000e+05	1.428843670600447e-06	6.147631180888946e-07	Total [2,20]
Michigan2	fs18_13	nGermany	1.0357	5.469300000000000e+05	1.890919794906340e-06	1.038828916900807e-06	Total [2,20]
Michigan2	fs18_14	italyBalkanPeninsula	0.75	5.469270000000000e+05	1.371351733507491e-06	3.211905510908313e-07	Total [2,20]
Michigan2	fs18_15	italyBalkanPeninsula	0.8	5.469240000000000e+05	1.462290571137239e-06	5.472382346850505e-07	Total [2,20]
Michigan2	fs18_2	cEuropeBaltic	0.68182	5.469300000000000e+05	1.246694113817269e-06	3.577913985543461e-07	Total [2,20]
Michigan2	fs18_3	cEuropeBaltic	0.15	5.469300000000000e+05	2.743809740259983e-07	1.525250546204997e-07	Total [2,20]
Michigan2	fs18_4	cEuropeBaltic	0.8125	5.469290000000000e+05	1.486431323521708e-06	6.418562393494784e-07	Total [2,20]
Michigan2	fs18_5	cEuropeBaltic	0.59722	5.469300000000000e+05	1.092674559682652e-06	2.048934267496162e-07	Total [2,20]
Michigan2	fs18_6	cEuropeBaltic	0.45	5.469300000000000e+05	8.228635954008172e-07	5.786288734460015e-07	Total [2,20]
Michigan2	fs18_7	cEuropeBaltic	0.30556	5.469080000000000e+05	5.594098505278549e-07	3.118202988098540e-07	Total [2,20]
Michigan2	fs18_8	nGermany	0.25	5.467900000000000e+05	4.571830261182459e-07	2.723686080223840e-07	Total [2,20]
Michigan2	fs18_9	cEuropeBaltic	0.25	5.469230000000000e+05	4.567634064780461e-07	1.927832881358206e-07	Total [2,20]
Michigan2	fs19_1	sGermany	1.2812	5.469300000000000e+05	2.343195891352903e-06	2.929638036672587e-07	Total [2,20]
Michigan2	fs19_2	sGermany	0.25962	5.469300000000000e+05	4.748182247777988e-07	2.196734847247474e-07	Total [2,20]
Michigan2	fs19_3	sGermany	0.375	5.469280000000000e+05	6.864000699500766e-07	2.855339957441053e-07	Total [2,20]
Michigan2	fs19_4	sGermany	0.375	5.469270000000000e+05	6.860912104175674e-07	5.099136348427537e-07	Total [2,20]
Michigan2	fs19_5	sGermany	0.34722	5.469280000000000e+05	6.347940124167686e-07	1.430196112639671e-07	Total [2,20]
Michigan2	fs19_6	sGermany	0.5	5.469300000000000e+05	9.144171817040025e-07	2.914351861732421e-07	Total [2,20]
Michigan2	fs20_1	azerbaijanGeorgia	0.65625	5.469210000000000e+05	1.201686652902339e-06	9.818818364722173e-07	Total [2,20]
Michigan2	fs20_2	azerbaijanGeorgia	0.0	5.467410000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs20_3	azerbaijanGeorgia	1.1875	5.468760000000000e+05	2.172677735649801e-06	6.267638467227738e-07	Total [2,20]
Michigan2	fs20_4	azerbaijanGeorgia	0.31522	5.468850000000000e+05	5.752599523244613e-07	3.530433495490367e-07	Total [2,20]
Michigan2	fs2_1	northCentralSpain	2.7188	5.469130000000000e+05	4.977067589616129e-06	2.784366054561160e-06	Total [2,20]
Michigan2	fs21_1	sTyrol	0.29167	5.467890000000000e+05	5.336903981884184e-07	4.012893875213491e-07	Total [2,20]
Michigan2	fs21_2	sTyrol	0.0625	5.467990000000000e+05	1.138265473958359e-07	1.399953123208091e-07	Total [2,20]
Michigan2	fs21_3	sTyrol	0.9	5.466550000000000e+05	1.647618596403148e-06	6.220469572642876e-07	Total [2,20]
Michigan2	fs21_4	sTyrol	0.88889	5.468500000000000e+05	1.627900923048168e-06	1.091378371396228e-06	Total [2,20]
Michigan2	fs21_5	sTyrol	0.083333	5.464000000000000e+05	1.526809589633456e-07	1.283344774346010e-07	Total [2,20]
Michigan2	fs3_1	britishIsles2	9.4583	5.469260000000000e+05	1.731072570046887e-05	7.134965881472546e-06	Total [2,20]
Michigan2	fs3_10	uFranceEFranceBIsles	3.2969	5.468730000000000e+05	6.029175877286000e-06	2.833690292790773e-06	Total [2,20]
Michigan2	fs3_11	uFranceEFranceBIsles	3.0	5.468770000000000e+05	5.488738054192902e-06	2.317093888308265e-06	Total [2,20]
Michigan2	fs3_12	uFranceEFranceBIsles	2.7321	5.468980000000000e+05	4.998257865733403e-06	2.223855132273576e-06	Total [2,20]
Michigan2	fs3_13	uFranceEFranceBIsles	4.625	5.468990000000000e+05	8.453730429373790e-06	1.770920879338710e-06	Total [2,20]
Michigan2	fs3_14	uFranceEFranceBIsles	74.0	5.461000000000000e+05	1.355508757249907e-04	2.754339264755855e-05	Total [2,20]
Michigan2	fs3_15	uFranceEFranceBIsles	3.95	5.469300000000000e+05	7.220289863834331e-06	1.387920151118870e-06	Total [2,20]
Michigan2	fs3_16	uFranceEFranceBIsles	6.2917	5.469090000000000e+05	1.151209992287443e-05	3.659101251577393e-06	Total [2,20]
Michigan2	fs3_17	nGermany	0.41667	5.468310000000000e+05	7.608164267084352e-07	5.017371662849901e-07	Total [2,20]
Michigan2	fs3_2	britishIsles2	6.225	5.469300000000000e+05	1.138065611963532e-05	1.957381934356176e-06	Total [2,20]
Michigan2	fs3_3	britishIsles2	4.625	5.468980000000000e+05	8.462014626630190e-06	2.953196989269541e-06	Total [2,20]
Michigan2	fs3_4	britishIsles2	3.625	5.468960000000000e+05	6.630330052544123e-06	1.044638180413559e-06	Total [2,20]
Michigan2	fs3_5	britishIsles2	5.5278	5.469300000000000e+05	1.011155380715038e-05	2.212461045069641e-06	Total [2,20]
Michigan2	fs3_6	britishIsles2	2.8333	5.425910000000000e+05	5.228490923675847e-06	3.370763097781409e-06	Total [2,20]
Michigan2	fs3_9	nWEngland	0.0	5.468280000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs4_1	britishIsles1	1.9167	5.463930000000000e+05	3.510482058160954e-06	1.955302275921536e-06	Total [2,20]
Michigan2	fs4_2	britishIsles1	1.5938	5.468040000000000e+05	2.917939134133494e-06	2.386719847965798e-06	Total [2,20]
Michigan2	fs4_3	britishIsles1	2.5938	5.469240000000000e+05	4.745834259764372e-06	2.029285315177983e-06	Total [2,20]
Michigan2	fs4_4	britishIsles1	0.33333	5.462590000000000e+05	6.106512742541370e-07	4.124086184184718e-07	Total [2,20]
Michigan2	fs4_5	britishIsles1	0.011364	5.467960000000000e+05	2.069511713993891e-08	2.545399956413504e-08	Total [2,20]
Michigan2	fs4_6	britishIsles1	0.0	5.467690000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs4_7	britishIsles1	0.25	5.465970000000000e+05	4.578856054096872e-07	3.848606017429944e-07	Total [2,20]
Michigan2	fs4_8	britishIsles1	2.375	5.402260000000000e+05	4.402687896717769e-06	2.997575387903705e-06	Total [2,20]
Michigan2	fs5_1	northSweden	0.0	5.468170000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs5_10	northSweden	0.33333	5.468340000000000e+05	6.099366151823635e-07	2.488254966804066e-07	Total [2,20]
Michigan2	fs5_11	northSweden	0.0	5.469040000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs5_12	northSweden	0.27273	5.468440000000000e+05	4.992861976802094e-07	4.196605178846384e-07	Total [2,20]
Michigan2	fs5_2	northSweden	0.083333	5.465670000000000e+05	1.527884478278491e-07	1.715754843919532e-07	Total [2,20]
Michigan2	fs5_3	northSweden	0.8125	5.468870000000000e+05	1.488160544808398e-06	1.072164464524948e-06	Total [2,20]
Michigan2	fs5_4	northSweden	0.9	5.469300000000000e+05	1.647582089272022e-06	6.951294981708363e-07	Total [2,20]
Michigan2	fs5_5	northSweden	0.0	5.466480000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs5_6	northSweden	0.0	5.469050000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs5_7	northSweden	0.875	5.467400000000000e+05	1.598727421341649e-06	6.696626526945427e-07	Total [2,20]
Michigan2	fs5_8	northSweden	0.0	5.464180000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs5_9	northSweden	0.0	5.467910000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs6_1	russiaAsia	0.10714	5.468160000000000e+05	1.963519840723371e-07	2.204969524133773e-07	Total [2,20]
